result_id,evidence_layer,experiment_code,split,encoder,connector,augmentation,category,n,metric,model_score,comparator_score,effect,source_artifact
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,compare,18,exact,44.444444,50,-5.555556,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,exist,98,exact,68.367347,66.326531,2.040816,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,other,157,exact,57.324841,50.955414,6.369427,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,relate,175,exact,41.714286,37.142857,4.571429,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,choose,52,exact_full,53.846154,69.230769,-15.384615,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,compare,18,exact_full,44.444444,50,-5.555556,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,exist,98,exact_full,68.367347,66.326531,2.040816,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,other,157,exact_full,57.324841,50.955414,6.369427,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,relate,175,exact_full,41.714286,37.142857,4.571429,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,choose,52,vqa_soft,53.846154,69.230769,-15.384615,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,compare,18,vqa_soft,44.444444,50,-5.555556,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,exist,98,vqa_soft,68.367347,66.326531,2.040816,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,other,157,vqa_soft,57.961783,50.955414,7.006369,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:pred_q::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:pred_q,tune_500_qids,clip,mlp256,scene_graph_predicted_owlv2,relate,175,vqa_soft,42.857143,37.714286,5.142857,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__pred_q_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,choose,52,exact,65.384615,69.230769,-3.846154,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,compare,18,exact,50,50,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,exist,98,exact,65.306122,66.326531,-1.020408,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,other,157,exact,55.414013,50.955414,4.458599,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,relate,175,exact,39.428571,37.142857,2.285714,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,choose,52,exact_full,65.384615,69.230769,-3.846154,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,compare,18,exact_full,50,50,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,exist,98,exact_full,65.306122,66.326531,-1.020408,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,other,157,exact_full,55.414013,50.955414,4.458599,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,relate,175,exact_full,39.428571,37.142857,2.285714,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,choose,52,vqa_soft,65.384615,69.230769,-3.846154,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,compare,18,vqa_soft,50,50,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,exist,98,vqa_soft,65.306122,66.326531,-1.020408,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,other,157,vqa_soft,55.414013,50.955414,4.458599,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:relations_shuffled::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:relations_shuffled,tune_500_qids,clip,mlp256,scene_graph_control,relate,175,vqa_soft,40.571429,37.714286,2.857143,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__relations_shuffled_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,choose,52,exact,69.230769,69.230769,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,compare,18,exact,50,50,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,exist,98,exact,68.367347,66.326531,2.040816,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,other,157,exact,56.050955,50.955414,5.095541,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,relate,175,exact,37.142857,37.142857,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,choose,52,exact_full,69.230769,69.230769,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,compare,18,exact_full,50,50,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,exist,98,exact_full,68.367347,66.326531,2.040816,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,other,157,exact_full,56.050955,50.955414,5.095541,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::exact_full,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,relate,175,exact_full,37.142857,37.142857,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,choose,52,vqa_soft,69.230769,69.230769,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,compare,18,vqa_soft,50,50,0,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,exist,98,vqa_soft,68.367347,66.326531,2.040816,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,other,157,vqa_soft,56.050955,50.955414,5.095541,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
graph_trust_owlv2:wrong_image::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image::vqa_soft,corrected_chatml_v1_eos,graph_trust_owlv2:wrong_image,tune_500_qids,clip,mlp256,scene_graph_control,relate,175,vqa_soft,38.857143,37.714286,1.142857,outputs/eval/graph_trust_2290580/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_plus_graph__direct__wrong_image_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,choose,197,exact,22.335025,37.563452,-15.228426,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,compare,58,exact,34.482759,17.241379,17.241379,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,exist,354,exact,31.073446,27.40113,3.672316,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,other,610,exact,10.655738,17.377049,-6.721311,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,relate,781,exact,13.18822,12.548015,0.640205,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,choose,197,vqa_soft,63.451777,52.791878,10.659898,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,compare,58,vqa_soft,56.896552,46.551724,10.344828,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,exist,354,vqa_soft,52.259887,47.175141,5.084746,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,other,610,vqa_soft,46.557377,32.459016,14.098361,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep::bridge_clip_150k_3ep::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep,eval_2000_qids,clip,,none,relate,781,vqa_soft,38.412292,15.108835,23.303457,outputs/eval/bridge_clip_150k_3ep_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,choose,197,exact,50.253807,22.335025,27.918782,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,compare,58,exact,46.551724,34.482759,12.068966,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,exist,354,exact,51.412429,31.073446,20.338983,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,other,610,exact,30.327869,10.655738,19.672131,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::exact,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,relate,781,exact,30.601793,13.18822,17.413572,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,choose,197,vqa_soft,58.883249,63.451777,-4.568528,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,compare,58,vqa_soft,53.448276,56.896552,-3.448276,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,exist,354,vqa_soft,53.954802,52.259887,1.694915,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,other,610,vqa_soft,40.983607,46.557377,-5.57377,outputs/eval/bridge_clip_150k_3ep_cot_records.json
legacy_locked2000:bridge_clip_150k_3ep_cot::bridge_clip_150k_3ep_cot::vqa_soft,legacy_raw_prompt_no_eos,legacy_locked2000:bridge_clip_150k_3ep_cot,eval_2000_qids,clip,,cot,relate,781,vqa_soft,34.314981,38.412292,-4.097311,outputs/eval/bridge_clip_150k_3ep_cot_records.json
